,OBJECTID,LON,LAT,CLASS,HEIGHT,TYPE,SpanLength,geometry,Pf_Pole_VS,Pf_Pole_S,Pf_Pole_M
203,213,-94.91571333,29.23652082,4,30,1,21.75372333,POINT (-10565968.876175929 3405784.4160061195),0.03416804,0.044436653,0.102400289
204,214,-94.91177378,29.23425455,4,30,1,44.30197445,POINT (-10565530.327475974 3405495.309807641),0.044016199,0.057178957,0.121019946
205,215,-94.91187371,29.23441865,4,30,1,5.635051339,POINT (-10565541.451632688 3405516.24369463),0.030973681,0.040066028,0.084063204
206,216,-94.91154405,29.23432991,4,30,1,17.78594436,POINT (-10565504.754049355 3405504.9233179376),0.034588283,0.044778834,0.09434835
207,217,-94.91149665,29.23435233,4,30,1,8.600831058,POINT (-10565499.477505492 3405507.783389644),0.03181923,0.041166272,0.086470595
208,218,-94.91139016,29.23440129,4,30,1,34.84672315,POINT (-10565487.623092916 3405514.0291148704),0.040390483,0.052392834,0.110798669
209,219,-94.91150339,29.23424966,4,30,1,6.905945577,POINT (-10565500.227798859 3405494.6860012864),0.031333207,0.040533683,0.085086894
210,220,-94.91142211,29.23408947,4,30,1,9.917177237,POINT (-10565491.179750647 3405474.2509380006),0.032201937,0.041664707,0.087559998
211,221,-94.91132791,29.2339318,4,30,1,5.314269805,POINT (-10565480.693454612 3405454.1373764384),0.030883593,0.039948885,0.083806681
212,222,-94.91127788,29.23434309,4,30,1,6.27610592,POINT (-10565475.12414049 3405506.6046624244),0.031154507,0.040301208,0.084578089
213,223,-94.91098181,29.23445628,4,30,1,0.55500556,POINT (-10565442.165778851 3405521.0440781964),0.026380942,0.033895621,0.068504827
214,224,-94.91098535,29.23456477,4,30,1,51.60540202,POINT (-10565442.559849849 3405534.8839396094),0.041074793,0.053030299,0.108667179
215,225,-94.9104765,29.23476224,4,30,1,54.01881489,POINT (-10565385.914926957 3405560.074846763),0.050216498,0.065386391,0.138519779
216,226,-94.91052092,29.23484394,4,30,1,2.511066182,POINT (-10565390.85973874 3405570.497188995),0.031656356,0.040971313,0.086111563
217,227,-94.91006353,29.23493589,4,30,1,69.17084329,POINT (-10565339.943316845 3405582.2271177717),0.057509774,0.075112806,0.158667999
218,228,-94.90979526,29.23439511,4,30,1,15.20222173,POINT (-10565310.079637049 3405513.2407449763),0.038055689,0.049763943,0.115027427
219,229,-94.90951063,29.23514844,4,30,1,51.35135993,POINT (-10565278.394770386 3405609.341854797),0.052892049,0.069143491,0.15232508
220,230,-94.90914449,29.23529917,4,30,1,35.43281139,POINT (-10565237.636252027 3405628.5703260438),0.045572628,0.05941559,0.131038199
221,231,-94.9092149,29.23542835,4,30,1,3.980009879,POINT (-10565245.474257372 3405645.04970846),0.009001305,0.011488443,0.029507574
222,232,-94.90894773,29.23537733,4,30,1,41.62879779,POINT (-10565215.733029017 3405638.541128092),0.012828658,0.016321963,0.043419635
223,233,-94.9083995,29.23560983,4,30,1,51.78274597,POINT (-10565154.70434458 3405668.2009923947),0.042735732,0.055511727,0.117878974
224,234,-94.90802105,29.23577183,4,30,1,45.84790003,POINT (-10565112.575483289 3405688.8672602447),0.040532989,0.052596992,0.111650664
225,235,-94.90809849,29.23588371,4,30,1,19.80098587,POINT (-10565121.196064657 3405703.1397611094),0.032135213,0.041562778,0.087756765
226,236,-94.90765698,29.23591804,4,30,1,60.68776992,POINT (-10565072.047396276 3405707.519232906),0.046267187,0.060200705,0.127818994
227,237,-94.90755705,29.23581998,4,30,1,5.599884438,POINT (-10565060.92323956 3405695.009740604),0.028318564,0.036592749,0.076853747
228,238,-94.907733,29.23607606,4,30,1,8.983474031,POINT (-10565080.509903966 3405727.67783423),0.029184253,0.037717421,0.079327351
229,239,-94.9078157,29.23622383,4,30,1,7.104608086,POINT (-10565089.716025854 3405746.528871864),0.028700299,0.037088491,0.077944504
230,240,-94.90785895,29.23628463,4,30,1,2.432660293,POINT (-10565094.530593833 3405754.2851434737),0.022556076,0.029122284,0.065305413
231,241,-94.90711231,29.23613411,4,30,1,67.44133779,POINT (-10565011.415009227 3405735.083276844),0.049138067,0.064026267,0.135853624
232,242,-94.90667829,29.23630312,5,25,1,64.00666925,POINT (-10564963.100123832 3405756.6439184337),0.054557848,0.066456051,0.130244961
233,243,-94.90677818,29.23646128,4,30,1,9.432638117,POINT (-10564974.219827767 3405776.8204554617),0.026259474,0.033863425,0.07121969
234,244,-94.90684516,29.23660541,4,30,1,8.257451907,POINT (-10564981.676007261 3405795.207206699),0.02598811,0.033511831,0.070442789
235,245,-94.90692366,29.23677059,4,30,1,4.453816497,POINT (-10564990.414587287 3405816.2793509993),0.022975371,0.029663595,0.066598186
236,246,-94.90615604,29.23652403,5,25,1,71.29519046,POINT (-10564904.963519765 3405784.825507717),0.058202697,0.071384689,0.14015911
237,247,-94.90837166,29.23638808,4,30,1,29.97995512,POINT (-10565151.605209956 3405767.48229712),0.029003325,0.037491986,0.085204839
238,248,-94.9086282,29.23690409,4,30,1,20.16690655,POINT (-10565180.163112124 3405833.3100772863),0.026516489,0.034252095,0.077527819
239,249,-94.90872816,29.23705768,4,30,1,15.33447502,POINT (-10565191.290608425 3405852.903732107),0.025372219,0.032766112,0.073994705
240,250,-94.90889959,29.23739039,4,30,1,30.06564435,POINT (-10565210.374108732 3405895.3480343428),0.021479084,0.027581937,0.062172793
241,251,-94.90925981,29.23805063,4,30,1,42.08080385,POINT (-10565250.473615704 3405979.576227147),0.010086337,0.012849871,0.035978537
242,252,-94.90964479,29.2386964,4,30,1,21.71902111,POINT (-10565293.32939327 3406061.958977459),0.017971057,0.023191146,0.056859761
243,253,-94.90596266,29.23621676,5,25,1,10.8978847,POINT (-10564883.436556635 3405745.626950448),0.041162922,0.048082232,0.0952544
244,254,-94.90560734,29.23553319,5,25,1,15.92870538,POINT (-10564843.882515168 3405658.424073124),0.046786633,0.054985862,0.112699558
245,255,-94.9057393,29.23547853,5,25,1,7.373632148,POINT (-10564858.57223517 3405651.4511338663),0.04299935,0.050095643,0.102096199
246,256,-94.90545653,29.23521832,5,25,1,19.63850785,POINT (-10564827.09442276 3405618.2563710855),0.044065464,0.051739905,0.110503998
247,257,-94.90526027,29.23487245,5,25,1,29.37533819,POINT (-10564805.246859498 3405574.1341674165),0.048551137,0.057585107,0.1236808
248,258,-94.90541702,29.23481495,5,25,1,38.84060766,POINT (-10564822.69618968 3405566.7989787254),0.053345356,0.063900402,0.137830884
249,259,-94.90595538,29.23458734,5,25,1,30.08314189,POINT (-10564882.626150742 3405537.763153104),0.051771861,0.061645439,0.131183829
250,260,-94.90509177,29.23455013,5,25,1,19.96643179,POINT (-10564786.489525298 3405533.0163420066),0.044209602,0.051926706,0.110926064
251,261,-94.90490719,29.23421382,5,25,1,29.9113766,POINT (-10564765.942173688 3405490.113973613),0.04538416,0.053670197,0.115551916
252,262,-94.90456294,29.23355556,5,25,1,42.84424751,POINT (-10564727.620438984 3405406.1415201016),0.047055403,0.056036928,0.120907008
253,263,-94.90446628,29.23368427,5,25,1,5.432447852,POINT (-10564716.860297 3405422.560665332),0.032330285,0.037043223,0.07782439
254,264,-94.90424588,29.23295981,5,25,1,33.64655736,POINT (-10564692.325481232 3405330.1437642057),0.043087622,0.050870568,0.109265398
255,265,-94.90396839,29.23241305,5,25,1,32.16645235,POINT (-10564661.435435731 3405260.395881431),0.053013542,0.063292065,0.130116482
256,266,-94.90367758,29.23186093,5,25,1,33.00271437,POINT (-10564629.062614612 3405189.9646238843),0.06760105,0.081763676,0.16542572
257,267,-94.90338472,29.23132833,5,25,1,18.91101867,POINT (-10564596.461588541 3405122.023797504),0.05870135,0.069978788,0.141459178
258,268,-94.90232701,29.2320626,5,25,1,28.79433291,POINT (-10564478.717849933 3405215.690638882),0.063229451,0.076095517,0.154566304
259,269,-94.90272113,29.23262031,5,25,1,27.57162393,POINT (-10564522.591087645 3405286.835127564),0.049262339,0.05851684,0.111994469
260,270,-94.90280782,29.23312298,5,25,1,5.402770451,POINT (-10564532.2413743 3405350.9587497395),0.040072269,0.046589644,0.0880103
261,271,-94.90038676,29.23329111,5,25,1,23.31673495,POINT (-10564262.730207922 3405372.4064985905),0.062270371,0.074697475,0.154647869
262,272,-94.90030579,29.23341288,5,25,1,12.9545297,POINT (-10564253.716668753 3405387.940288369),0.056283346,0.066803879,0.137792529
263,273,-94.90063779,29.23377327,5,25,1,25.47199813,POINT (-10564290.674739694 3405433.9141380927),0.059322948,0.071030489,0.145625485
264,274,-94.90045329,29.23375431,5,25,1,24.12071052,POINT (-10564270.136293644 3405431.495464866),0.058552456,0.07001171,0.143469452
265,275,-94.90083668,29.23416942,5,25,1,18.6429992,POINT (-10564312.815073218 3405484.4499683357),0.053901865,0.063858434,0.12865892
266,276,-94.9007322,29.2342081,5,25,1,22.59212657,POINT (-10564301.18441282 3405489.384286309),0.057692741,0.068876699,0.141064432
267,277,-94.90096706,29.23441762,5,25,1,7.376699126,POINT (-10564327.328908429 3405516.1122996216),0.048286818,0.056555486,0.113247007
268,278,-94.90085318,29.23446636,5,25,1,13.19229425,POINT (-10564314.651844816 3405522.3299638643),0.054418403,0.06450652,0.130234073
269,279,-94.90074019,29.23455757,5,25,1,12.3731611,POINT (-10564302.073855553 3405533.965448952),0.058604173,0.069729452,0.142672674
270,280,-94.90063224,29.23466156,5,25,1,6.04844349,POINT (-10564290.05691652 3405547.231266821),0.055075445,0.065105352,0.132827977
271,281,-94.90245937,29.23450458,5,25,1,20.29369817,POINT (-10564493.452097734 3405527.2056148346),0.037792188,0.044025589,0.091276586
272,282,-94.90220576,29.23455948,5,25,1,14.16480546,POINT (-10564465.220361674 3405534.209104106),0.035557201,0.041163967,0.084937531
273,283,-94.90256376,29.23490126,5,25,1,22.86514439,POINT (-10564505.07273938 3405577.8094174215),0.038771292,0.045285511,0.094066636
274,284,-94.90286179,29.23527084,5,25,1,30.86319059,POINT (-10564538.24928722 3405624.9562948886),0.03987123,0.046738407,0.098627134
275,285,-94.90311164,29.23573492,5,25,1,43.35880124,POINT (-10564566.062461995 3405684.1586651057),0.058925202,0.071249075,0.152747276
276,286,-94.90296496,29.23580509,5,25,1,33.1821216,POINT (-10564549.734119084 3405693.110227679),0.05326461,0.063719199,0.136134026
277,287,-94.90251787,29.23600316,5,25,1,24.98417419,POINT (-10564499.964287946 3405718.377982012),0.047168269,0.055866225,0.11784447
278,288,-94.90348369,29.23642251,5,25,1,43.82840292,POINT (-10564607.478878545 3405771.874547542),0.067986035,0.082790992,0.173630672
279,289,-94.90388676,29.23717637,5,25,1,33.9881525,POINT (-10564652.3484257 3405868.0451734997),0.052688762,0.063211337,0.121635999
280,290,-94.90688388,29.23609908,5,25,1,12.75727842,POINT (-10564985.986297943 3405730.6144967587),0.038817138,0.045354271,0.086772514
281,291,-94.90659005,29.23621846,5,25,1,4.944088873,POINT (-10564953.277291965 3405745.8438198064),0.038902219,0.045178652,0.089126443
282,292,-94.9055308,29.23663032,5,25,1,8.536688223,POINT (-10564835.36212134 3405798.3849930833),0.036399855,0.04237616,0.079727572
283,293,-94.90544632,29.23647979,5,25,1,4.772161951,POINT (-10564825.95785076 3405779.181785905),0.035199677,0.040838723,0.076636025
284,294,-94.90559741,29.23675165,5,25,1,68.81770113,POINT (-10564842.777112624 3405813.8631583718),0.062233811,0.076662615,0.14816226
285,295,-94.90567437,29.23687993,5,25,1,15.52113409,POINT (-10564851.344260635 3405830.227960681),0.03873622,0.045385888,0.085781557
286,296,-94.90587119,29.23730851,5,25,1,24.47638339,POINT (-10564873.254162813 3405884.902469962),0.029372463,0.033944363,0.064231227
287,297,-94.90575837,29.23732986,5,25,1,6.301164964,POINT (-10564860.695097862 3405887.626123278),0.032813164,0.037925059,0.069415023
288,298,-94.90599455,29.23756271,4,30,1,21.66016785,POINT (-10564886.986535197 3405917.33120348),0.022662592,0.029025893,0.060559908
289,299,-94.90587633,29.23757532,5,25,1,6.602324854,POINT (-10564873.826344995 3405918.9398850803),0.025150089,0.028620287,0.053436474
290,300,-94.90613802,29.23775311,4,30,1,29.7955277,POINT (-10564902.95754254 3405941.620913438),0.024307516,0.031149261,0.065218834
291,301,-94.90599854,29.23782089,4,30,1,7.795462303,POINT (-10564887.430699965 3405950.2677549147),0.020114978,0.025751992,0.053359698
292,302,-94.90638437,29.23822093,4,30,1,27.97221022,POINT (-10564930.381099097 3406001.3018412087),0.02993515,0.038448584,0.076760829
293,303,-94.90663203,29.23872077,4,30,1,31.5964129,POINT (-10564957.950484186 3406065.0679391595),0.030876465,0.03967246,0.07928866
294,304,-94.90669739,29.23881003,4,30,1,14.02859416,POINT (-10564965.226326106 3406076.455139627),0.026575816,0.034097004,0.067741005
295,305,-94.90688016,29.23917503,4,30,1,26.75700648,POINT (-10564985.57218944 3406123.0195289836),0.021700368,0.027790436,0.058578902
296,306,-94.90701181,29.23940602,4,30,1,38.35738262,POINT (-10565000.227400402 3406152.487856689),0.024003052,0.030768049,0.065182874
297,307,-94.90723565,29.23931946,4,30,1,17.33961187,POINT (-10565025.145155221 3406141.4450399186),0.019996725,0.025597416,0.05370336
298,308,-94.90732214,29.2392847,4,30,1,4.832926892,POINT (-10565034.77317798 3406137.0105657564),0.017942225,0.022964412,0.047841899
299,309,-94.90671957,29.23920191,4,30,1,8.968467324,POINT (-10564967.695392411 3406126.448715783),0.018596673,0.023801734,0.049706434
300,310,-94.90687743,29.23946287,4,30,1,7.509149574,POINT (-10564985.268287227 3406159.740451111),0.018363007,0.023502624,0.049040412
301,311,-94.90638346,29.23880704,4,30,1,13.88725836,POINT (-10564930.279798362 3406076.0736950417),0.026543791,0.034055644,0.067655061
302,312,-94.90720482,29.23975632,4,30,1,28.79227656,POINT (-10565021.71317532 3406197.177170113),0.022087521,0.028289997,0.0596883
303,313,-94.90707148,29.23981216,4,30,1,7.450906038,POINT (-10565006.869834416 3406204.3009389187),0.018353744,0.023490769,0.049014015
304,314,-94.90738901,29.2401231,4,30,1,14.72269866,POINT (-10565042.217112329 3406243.969073614),0.0195479,0.025021112,0.052420938
305,315,-94.90731311,29.24025989,4,30,1,4.288644601,POINT (-10565033.767962977 3406261.420080281),0.017857855,0.022856563,0.047601727
306,316,-94.90647244,29.23998361,4,30,1,18.1066452,POINT (-10564940.185006652 3406226.1736380216),0.020130253,0.025768987,0.05408507
307,317,-94.90614838,29.24011224,4,30,1,34.70457844,POINT (-10564904.110812467 3406242.5836083326),0.023252401,0.029795712,0.063028736
308,318,-94.90585133,29.24022986,4,30,1,25.71053487,POINT (-10564871.043357726 3406257.5889961114),0.027948417,0.035921539,0.072612848
309,319,-94.90568826,29.24030141,4,30,1,14.93347686,POINT (-10564852.890488362 3406266.7170057003),0.0254853,0.032729831,0.065890836
310,320,-94.90558406,29.24033219,4,30,1,40.26685565,POINT (-10564841.290997421 3406270.6437740526),0.031661797,0.040760062,0.082750373
311,321,-94.90611342,29.23933299,4,30,1,17.58712599,POINT (-10564900.219083067 3406143.1711172936),0.020039715,0.025652648,0.053826243
312,322,-94.90579865,29.23945466,4,30,1,34.66568885,POINT (-10564865.17904695 3406158.6930665136),0.030177335,0.038822071,0.078698377
313,323,-94.905493,29.23957912,4,30,1,25.76437022,POINT (-10564831.154244589 3406174.5709667583),0.027961307,0.03593828,0.072648039
314,324,-94.90533757,29.23964738,4,30,1,42.36139674,POINT (-10564813.851856135 3406183.2791982465),0.032235631,0.04151051,0.084316186
315,325,-94.90545822,29.23878778,4,30,1,16.72578272,POINT (-10564827.2825527 3406073.616630851),0.024342847,0.031201895,0.063859918
316,326,-94.90515891,29.23891734,4,30,1,26.01471197,POINT (-10564793.96351591 3406090.145052866),0.026344864,0.03378789,0.069409673
317,327,-94.90499265,29.23897431,4,30,1,48.53312371,POINT (-10564775.45553737 3406097.4129214985),0.031917581,0.041036398,0.084864291
318,328,-94.90464398,29.23832434,5,25,1,48.48382004,POINT (-10564736.641770516 3406014.4941415843),0.043948087,0.052451318,0.101870406
319,329,-94.9047967,29.23825995,5,25,1,25.68028929,POINT (-10564753.64248315 3406006.2797292154),0.036023055,0.042116638,0.08077362
320,330,-94.90510355,29.23813076,5,25,1,34.59690035,POINT (-10564787.8008689 3405989.798615215),0.036112213,0.042403251,0.079614522
321,331,-94.90541588,29.23801366,5,25,1,17.45045024,POINT (-10564822.56928546 3405974.8598728385),0.0361452,0.042189828,0.077794447
322,332,-94.90444172,29.23759605,5,25,1,25.92946718,POINT (-10564714.126290306 3405921.584450901),0.049021341,0.058366534,0.11191245
323,333,-94.90475004,29.23747168,5,25,1,34.67697377,POINT (-10564748.448315708 3405905.718339731),0.053014557,0.063643595,0.122501821
324,334,-94.90506238,29.2373647,5,25,1,17.44954759,POINT (-10564783.217845464 3405892.070718483),0.036144917,0.042189464,0.077793731
325,335,-94.90506948,29.23696057,5,25,1,65.70466768,POINT (-10564784.008213848 3405840.515293116),0.060538189,0.074354591,0.143619155
326,336,-94.90457146,29.23715445,5,25,1,54.91630978,POINT (-10564728.568881044 3405865.248808581),0.071826732,0.088194684,0.179725972
327,337,-94.90428601,29.23766843,5,25,1,36.07153311,POINT (-10564696.792732397 3405930.818110384),0.05368026,0.064527752,0.124271845
328,338,-94.90416032,29.23739911,5,25,1,11.25638896,POINT (-10564682.800985599 3405896.4604593753),0.04298264,0.050479858,0.096025514
329,339,-94.90408664,29.23735166,5,25,1,84.13136643,POINT (-10564674.598965518 3405890.407184395),0.082379043,0.103605077,0.200709197
330,340,-94.90491955,29.23688562,5,25,1,11.6440879,POINT (-10564767.318082593 3405830.953839898),0.037421365,0.043689395,0.082368956
331,341,-94.90486177,29.23678243,5,25,1,3.263709542,POINT (-10564760.886042416 3405817.789790545),0.034729973,0.040238679,0.075429777
332,342,-94.90333988,29.23765727,5,25,1,74.39859947,POINT (-10564591.470022572 3405929.3944067284),0.089904507,0.112975533,0.223464439
333,343,-94.90275518,29.23789823,5,25,1,62.81959688,POINT (-10564526.381516306 3405960.1341933017),0.083903907,0.104332433,0.213839824
334,344,-94.90221562,29.2381131,5,25,1,59.40728881,POINT (-10564466.317971854 3405987.5456833746),0.078398089,0.097157023,0.193681403
335,345,-94.90229982,29.23826492,5,25,1,14.60946372,POINT (-10564475.691072976 3406006.9137658305),0.052241184,0.06203987,0.122509742
