OBJECTID,LON,LAT,TYPE,SpanLength,MaxFloodDepth,MaxFloodDuration,MaxPeakWavePeriod,MaxSigWaveHt,MaxWaterVel,MaxWaveDir,MaxWindVel,MaxWSE
5457,-94.87550312,29.24935218,2,105.4006118,1.9245175,21.716625,11.141128,0.96493186,0.35316195,27.117475,31.386697,3.60183
5458,-94.87597674,29.24879322,2,17.41494604,2.2801411,26,12.788447,0.91219335,0.40619935,36.43599,31.384354,3.5946529
5459,-94.87474935,29.24966938,2,143.943313,2.3534752,26.300899,12.741358,0.91146205,0.33297626,27.368149,31.389415,3.6099798
5460,-94.87406948,29.24996609,2,154.9559954,2.1933108,23.289957,12.743379,0.84700636,0.33400027,26.546138,31.391684,3.6179719
5461,-94.87336281,29.25025381,2,159.61812,1.7140334,13.860751,10.160882,0.73409104,0.34667589,19.95204,31.395861,3.6334975
5462,-94.87264114,29.25053896,2,194.2274185,1.7140334,13.860751,10.160882,0.73409104,0.34667589,19.95204,31.395861,3.6334975
5463,-94.87162477,29.25095218,2,164.6352649,2.0817419,24.599341,6.7476888,0.75104068,0.28238609,11.442464,31.29037,3.6474873
5464,-94.87116799,29.25115936,2,83.60041924,1.4921946,10.6766,6.0247956,0.62500379,0.26988853,16.444389,30.911559,3.662038
5465,-94.87018891,29.25154695,2,141.9033584,1.5302067,9.5931569,3.446766,0.57322661,0.35495461,25.462184,30.772656,3.676025
5684,-94.86641685,29.25305673,2,125.7252298,0.65853523,5.1929816,2.674148,0.28207897,0.26553331,38.328161,27.132317,3.5545559
5696,-94.86687151,29.25288882,2,100.1319541,0.65853523,5.1929816,2.674148,0.28207897,0.26553331,38.328161,27.132317,3.5545559
5697,-94.86731293,29.25271303,2,96.47873531,1.45691,13.44545,2.1088157,0.45964395,0.32197439,49.683143,30.389003,3.5474898
5699,-94.86821137,29.25233772,2,100.8502152,0.94168722,5.1851585,3.4570692,0.35694053,0.38368763,33.64532,28.353174,3.5929629
