OBJECTID,LON,LAT,TYPE,SpanLength,MaxFloodDepth,MaxFloodDuration,MaxPeakWavePeriod,MaxSigWaveHt,MaxWaterVel,MaxWaveDir,MaxWindVel,MaxWSE
6999,-94.90155984,29.23232867,2,143.9384491,3.9391482,34.510829,10.33095,1.6432889,1.0526553,165.27096,47.373453,5.4866614
7001,-94.90196674,29.23167653,2,84.25501714,3.922386,26.560109,10.453175,1.6333192,1.1092577,162.71696,47.357678,5.4684343
7002,-94.90220901,29.23191831,2,143.6503311,3.922386,26.560109,10.453175,1.6122595,1.1092577,162.71696,47.357678,5.4684343
7004,-94.902785,29.23156741,2,126.8793002,3.981019,29.282149,10.200382,1.6078995,1.1371544,177.41824,47.300931,5.4889872
7005,-94.90285908,29.23118133,2,90.3931337,3.9103693,22.318777,10.444556,1.6078995,1.1507949,174.26696,47.285226,5.4719421
7006,-94.90334348,29.23121973,2,131.4310494,3.9103693,22.318777,10.444556,1.6078995,1.1507949,174.26696,47.285226,5.4719421
7008,-94.90363183,29.23073191,2,90.66068214,3.7521131,22,10.497517,1.5853199,1.2381288,176.47483,47.228799,5.4888552
7009,-94.9039391,29.23086634,2,145.7414572,3.4031052,19.464081,11.017452,1.4947392,1.1548257,151.69936,47.269811,5.4360592
7011,-94.90436766,29.23030559,2,86.38122323,3.675238,21.146837,10.808065,1.556292,1.2369477,158.01851,47.213221,5.466888
7012,-94.90464675,29.23045068,2,155.5403822,3.675238,21.146837,10.808065,1.556292,1.2369477,158.01851,47.213221,5.466888
7014,-94.90519276,29.22978493,2,130.3152831,4.0078117,25,10.433441,1.6133291,1.2544108,179.3014,47.141968,5.4568615
7015,-94.90533004,29.23005693,2,153.7359114,4.0001146,24.734168,10.380253,1.6056768,1.2139454,177.34042,47.197971,5.4350118
7016,-94.90593829,29.22933575,2,141.5026695,3.9228329,24.236601,10.433471,1.5997867,1.2119025,181.82152,47.126876,5.4334946
7017,-94.90602159,29.22965935,2,144.6872002,3.9228329,24.236601,10.433471,1.5997867,1.2119025,181.82152,47.126876,5.4334946
7018,-94.90672375,29.22885424,2,74.31877132,3.9228329,24.236601,10.433471,1.5823408,1.2119025,181.82152,47.126876,5.4334946
7020,-94.90662388,29.22929563,2,132.4855751,3.9228329,24.236601,10.433471,1.5997867,1.2119025,181.82152,47.126876,5.4334946
7021,-94.90720631,29.22896074,2,130.6759852,3.4096756,19.234792,10.964296,1.56653,1.1921398,157.73192,47.112007,5.3957652
7023,-94.90779248,29.22861727,2,134.4480143,3.4096756,19.234792,10.964296,1.6040512,1.1921398,157.73192,47.112007,5.3957652
7024,-94.90754897,29.22836857,2,87.03480953,3.4096756,19.234792,10.964296,1.6040512,1.1921398,157.73192,47.112007,5.3957652
7026,-94.90840857,29.22824669,2,132.9969634,4.5091021,64.759149,10.175333,1.6444332,1.1774834,191.31901,47.779814,5.3315214
