,OBJECTID,LON,LAT,CLASS,HEIGHT,TYPE,SpanLength,geometry,Pf_PR_VS,Pf_PR_SM,Pf_FF_VS,Pf_FF_S,Pf_FF_M,Pf_WoodPole_VS,Pf_WoodPole_S,Pf_WoodPole_M
9548,9767,-94.8915411,29.23159785,5,20,1,0.0,POINT (-10563278.03584099 3405156.4049240537),0.03267750783517724,0.03172128008787104,0.027524282744534834,0.04149252202023083,0.1485658346643422,0.05930236561466984,0.07189760619554586,0.17557441629933723
9549,9768,-94.89063623,29.23209841,5,20,1,0.0,POINT (-10563177.306173356 3405220.2587435353),0.0345298565679104,0.03354231632913969,0.029084781742240565,0.04369404195594221,0.15537818433172781,0.06261034496828244,0.07577075890809704,0.1837087564513653
9550,9769,-94.89012354,29.23432727,5,20,1,20.49041043,POINT (-10563120.233783623 3405504.586538796),0.03827277201254208,0.03721272686977085,0.03432544439861407,0.0517312347891583,0.17137330233980486,0.07128448650345887,0.08701890134808421,0.20220876131683385
9551,9770,-94.88982484,29.23376927,5,20,1,25.83256873,POINT (-10563086.982651722 3405433.4038694426),0.04007498343809344,0.03898521442596689,0.03662785546479182,0.055530567888169624,0.18227061445837545,0.07523497820176095,0.09235091121782057,0.2141499698961299
9552,9771,-94.88974752,29.23381124,5,20,1,28.8970377,POINT (-10563078.375428693 3405438.757864251),0.04114522445481189,0.04003825934801973,0.03801494405260797,0.057827068245127095,0.18876098165426483,0.07759603510173818,0.09555003243741278,0.22124157986402426
9553,9772,-94.8897432,29.23361261,5,20,1,9.662743381,POINT (-10563077.894528493 3405413.419213425),0.034855877171041584,0.0338549621316765,0.030079664289383086,0.04477235639018409,0.15088097629359457,0.06388708837660773,0.07711155209172493,0.17962786868646097
9554,9773,-94.88974208,29.23338687,5,20,1,0.0,POINT (-10563077.769850664 3405384.622278506),0.032918159991479276,0.03195198808986673,0.027559400880888634,0.04082773189350227,0.14105188154346818,0.05957035610490147,0.07147519278017156,0.16849698159420468
9555,9774,-94.88965428,29.23342772,5,20,1,11.840938,POINT (-10563067.995999372 3405389.8333785734),0.03646969807309734,0.03543983405073851,0.03185188427823297,0.047846016979216324,0.1623820086583633,0.06715995374864381,0.08159019612822249,0.1920670512694238
9556,9775,-94.88953411,29.23319916,5,20,1,16.92272635,POINT (-10563054.618736163 3405360.6767582665),0.03810456998974281,0.03704676965683225,0.0338864481312931,0.05119753392017551,0.1723046715581706,0.07069978958651313,0.0863476003308693,0.2029681097369912
9557,9776,-94.88935493,29.23287459,5,20,1,19.56238019,POINT (-10563034.672509803 3405319.2725812965),0.03898133297249978,0.0379088923000053,0.03499220635827693,0.0530249511071593,0.17764547097241398,0.0726094964832823,0.0889237262464303,0.2088200202457423
9558,9777,-94.88942085,29.23277691,5,20,1,0.0,POINT (-10563042.010690635 3405306.811935929),0.032918159991479276,0.03195198808986673,0.027559400880888634,0.04082773189350227,0.14105188154346818,0.05957035610490147,0.07147519278017156,0.16849698159420468
9559,9778,-94.88918808,29.23255857,5,20,1,23.21108379,POINT (-10563016.098852765 3405278.95922186),0.04217819107879802,0.04106409341225135,0.03858172963836465,0.059493206642492566,0.20298886589019052,0.07913261315232523,0.0981142654597823,0.23571740555188014
9560,9779,-94.88894459,29.23209771,5,20,1,17.35410799,POINT (-10562988.99366995 3405220.1694479813),0.04010771462575324,0.039026131065643864,0.035936215422997665,0.055062817221887786,0.19003164526605465,0.07460261057583573,0.09194005956578666,0.2216415764369255
9561,9780,-94.88888112,29.2319901,5,20,1,18.07599826,POINT (-10562981.928221868 3405206.4421772175),0.040357547579493114,0.03927197500131378,0.0362525997844023,0.05559161484041457,0.19159380984844956,0.07514708134321602,0.0926803973334328,0.22334151753898845
9562,9781,-94.88914033,29.23182754,5,20,1,14.49528271,POINT (-10563010.78334708 3405185.7052364945),0.03913280949160127,0.03806696846061416,0.03470919004889772,0.05301486897294906,0.1839409777951057,0.07248373141870768,0.08906372208842639,0.21500587085537914
9563,9782,-94.88930801,29.23407023,5,20,1,39.91806187,POINT (-10563029.449399294 3405471.7965383935),0.04522460229854094,0.04405504995208275,0.04343186136563456,0.06684225530040615,0.2135617623073234,0.08669227500682941,0.10795256635631956,0.24820833815310217
9564,9783,-94.88903331,29.23400248,5,20,1,20.65973679,POINT (-10562998.869935175 3405463.153840745),0.03832868234131766,0.03726770029314308,0.034396232605634805,0.051847797057431436,0.17171063029993527,0.07140655267367313,0.08718324918897846,0.2025790702859137
9565,9784,-94.88893904,29.23384674,5,20,1,15.76588568,POINT (-10562988.375846777 3405443.2865010784),0.0367439858624186,0.0357099353866457,0.03240605434267439,0.04857717769264594,0.16217217403253745,0.06795931260246901,0.08255242520262163,0.1920909515629694
9566,9785,-94.88875399,29.23352025,5,20,1,21.26328594,POINT (-10562967.776175005 3405401.637133857),0.038528608459792384,0.037464284026298623,0.03464969799404207,0.05226529583363163,0.17291728841962736,0.07184330180657184,0.0877714979721006,0.20390335003951576
9567,9786,-94.88856213,29.23321265,5,20,1,18.0658615,POINT (-10562946.418417502 3405362.397629787),0.04128220602590185,0.04018009785564529,0.03708233566947922,0.056726467467701026,0.1942599798134892,0.07683370107435206,0.09462729030948902,0.22663469267079273
9568,9787,-94.88843351,29.23300232,5,20,1,7.252007961,POINT (-10562932.100504596 3405335.5666024326),0.03761174171916675,0.036569272669792464,0.032512646462443597,0.04913972852818202,0.17162591572803657,0.0689015309202583,0.08391199706650787,0.20191895348836764
9569,9788,-94.73495377,29.33038204,4,40,1,45.81567357,POINT (-10545846.814000713 3417763.8454274763),0.0672589962703131,0.07064205637371694,0.02741248018642153,0.05752551551293988,0.3017474336501383,0.09282774055411602,0.12410385117686451,0.3510734308053176
9570,9789,-94.73473128,29.33080216,4,40,1,19.16041626,POINT (-10545822.046527207 3417817.489753381),0.045522230396880796,0.049700739273367316,0.016453060988200437,0.033562882525514606,0.20505859299175858,0.06122631135204237,0.08159552172521867,0.24456776859907892
9571,9790,-94.73554763,29.32988783,4,40,1,94.22131284,POINT (-10545912.922193516 3417700.7409729175),0.10118230924093213,0.1005716050041041,0.05042668807167294,0.10715364601460706,0.44647306993166014,0.146506708566141,0.1969486368569805,0.5021421617016275
9572,9791,-94.73604567,29.33030971,4,40,1,27.87990681,POINT (-10545968.36375271 3417754.609769275),0.04981762998267096,0.05359473906991581,0.0184445619430352,0.03780541668995576,0.21526204356911538,0.06734332756363559,0.08937398431694399,0.2573198695822876
9573,9792,-94.73495969,29.32897688,4,40,1,33.10008653,POINT (-10545847.473012097 3417584.4248181884),0.07143120571957577,0.0758200841346558,0.028231855742362057,0.05981462756368222,0.31863433530962626,0.09764642596655981,0.1310995616039765,0.3702955373329161
9574,9793,-94.73463053,29.33154483,4,40,1,16.22949764,POINT (-10545810.83108851 3417912.3204176463),0.044364474931887735,0.04860830608922925,0.015843653286589186,0.032259829620992254,0.1989667500623668,0.05950523285941456,0.07930004003761792,0.23790361946298544
9575,9794,-94.73447488,29.33245096,4,40,1,9.643435457,POINT (-10545793.504209766 3418028.024033705),0.04142926071579994,0.04600999670082407,0.014636346231636625,0.029702457056783708,0.1977388029608104,0.05545923394347951,0.07434584380641884,0.2346508379897826
9576,9795,-94.74158378,29.32572478,4,40,1,43.32755138,POINT (-10546584.863337867 3417169.183535887),0.051109273752907546,0.053757884931718736,0.019445009391283234,0.03977644614864829,0.20363440363232946,0.06956046283608386,0.09139603346531533,0.2464453337254422
9577,9796,-94.74235962,29.32581169,4,40,1,64.4517766,POINT (-10546671.229451604 3417180.280384029),0.0561044812959175,0.05771488905014977,0.02303272663877498,0.047273977012246754,0.22943855957120282,0.07784496875379332,0.10226045372417536,0.2739114276118745
9578,9797,-94.74315708,29.32591924,4,40,1,41.07278417,POINT (-10546760.002292732 3417194.012603054),0.04141499248587146,0.04392120682301904,0.015294283404340681,0.030712813891681314,0.16251914871399806,0.05607586325794456,0.07328507686364694,0.19930231839364865
9579,9798,-94.74347334,29.32595823,4,40,1,24.70759255,POINT (-10546795.20819489 3417198.990935034),0.035848024877304645,0.03877058580242564,0.012390006868705426,0.02460734821828951,0.13587707638699775,0.0477938744715507,0.06242389271524773,0.16937962834077858
9580,9799,-94.74359951,29.32597435,4,40,1,16.33729366,POINT (-10546809.253375044 3417201.049173894),0.03328634255241337,0.036365286809719316,0.011122352969657995,0.021959180515920076,0.12373156011924988,0.04403847307113451,0.057525915428071506,0.15559731325781867
9581,9800,-94.74376588,29.3259984,4,40,1,12.61786326,POINT (-10546827.773598727 3417204.1199340904),0.028025296472872753,0.030886931032010206,0.009117685685216313,0.01774724755461269,0.1022665590777824,0.03688745631361445,0.04808602057539557,0.1299947899526761
9582,9801,-94.7438202,29.32570274,4,40,1,5.393452995,POINT (-10546833.820473468 3417166.369424709),0.02627569683934304,0.02921374406711358,0.008304522763455592,0.016076328086407,0.09405263739863068,0.03436201248027071,0.04482042241926543,0.12051875178794369
9583,9802,-94.74385409,29.32552284,4,40,1,3.801718479,POINT (-10546837.59309101 3417143.399456487),0.02590474366133112,0.02885708836986392,0.008135263823976894,0.01572952141890753,0.09232420240253875,0.03382926556133059,0.044132701599170265,0.11851708310499542
9584,9803,-94.74388102,29.32533561,4,40,1,5.550320861,POINT (-10546840.590924896 3417119.493623189),0.026312533426768665,0.029249123604516376,0.008321391348123802,0.01611091088442253,0.09422453825210154,0.03441496788688769,0.04488880446509902,0.12071767669070366
9585,9804,-94.74381373,29.32519241,4,40,1,5.276815954,POINT (-10546833.100236362 3417101.2096420825),0.026248340008642877,0.02918746498488239,0.008292002332265238,0.016050661842566143,0.09392500500723666,0.03432269104433827,0.04476964869693434,0.12037103719726538
9586,9805,-94.74383692,29.32504576,4,40,1,4.188459161,POINT (-10546835.681735354 3417082.4851866374),0.028674435284394405,0.03175237751646451,0.009026847629048077,0.01758980024807848,0.09936272006750049,0.037442443155281224,0.0487836597866268,0.1279600949853189
9587,9806,-94.74388056,29.32478082,4,40,1,5.455560486,POINT (-10546840.53971793 3417048.6573842787),0.028999862042774268,0.03206341890178982,0.009175884964718953,0.017897216464470653,0.10082919518596217,0.03790964760939608,0.04938678941758412,0.1296596853649742
9588,9807,-94.74392427,29.32451676,4,40,1,3.81984141,POINT (-10546845.405492874 3417014.9420286263),0.0285804313295727,0.03166244047155914,0.008983942716326411,0.017501346342244782,0.0989396784057084,0.03730760908802633,0.048609651477070415,0.1274694471994715
9589,9808,-94.7439397,29.32437182,4,40,1,3.669583471,POINT (-10546847.123152616 3416996.4360305546),0.028542198805362504,0.031625850588327155,0.008966511616935692,0.017465415756116036,0.09876769635426765,0.03725278646513708,0.048538907715277246,0.12726993453474145
9590,9809,-94.74398231,29.32415692,4,40,1,3.872569562,POINT (-10546851.86647612 3416968.997559668),0.032316436290358165,0.03561849777059983,0.010234585212766068,0.020147217730165805,0.11101334437857827,0.04222027618213764,0.055048101870959876,0.14267771358992276
9591,9810,-94.74399629,29.32393336,4,40,1,10.40073408,POINT (-10546853.4227226 3416940.4534397647),0.034241691189572876,0.03744382399191282,0.011133903741056852,0.022021424766485775,0.11956401905131345,0.044994351236994024,0.05864068240539122,0.15253090895810317
9592,9811,-94.74415917,29.32383738,4,40,1,36.51885288,POINT (-10546871.55444126 3416928.198741532),0.043108015925466175,0.04568506090579907,0.015581479403065649,0.031372782943690385,0.15962392374565604,0.058017808666282145,0.07562457634992248,0.19801655597311218
9593,9812,-94.74386598,29.3238036,4,40,1,50.96087297,POINT (-10546838.916679755 3416923.8857237883),0.04891326927909639,0.050957114833678326,0.018749962923324023,0.038091670102438614,0.1861089841233516,0.06674611021697874,0.08710774332850046,0.2275825220814771
9594,9813,-94.74435677,29.32390381,4,40,1,63.76681492,POINT (-10546893.55117264 3416936.6805032077),0.054674420535178694,0.05610888289439813,0.022082532557063998,0.04518811624931249,0.21232329670318487,0.07554960342073602,0.09876154442085949,0.25651895660711144
9595,9814,-94.74324666,29.32390528,4,40,1,47.52964632,POINT (-10546769.974292718 3416936.8681924115),0.055729991169900205,0.058120343158044076,0.021537146963695675,0.044195073384970196,0.21587441533497262,0.07606687312348426,0.09974678371198487,0.26144806339470594
9596,9815,-94.74321354,29.32413369,4,40,1,4.803357063,POINT (-10546766.287391182 3416966.031552526),0.03835406268371979,0.04208951591151458,0.01244951406803304,0.02487223772662274,0.13717725338130712,0.05032608730880561,0.06591489319258759,0.17349304510393126
9597,9816,-94.74317278,29.32443759,4,40,1,15.31910696,POINT (-10546761.750008738 3417004.8335676114),0.03737405229986398,0.040653432207666616,0.012511839567707366,0.024903956621832,0.13578686961035466,0.049418273721200445,0.0645449575172703,0.1709200995196255
9598,9817,-94.7430456,29.32454142,4,40,1,7.118411805,POINT (-10546747.592395898 3417018.09063006),0.034759753163288644,0.03818576915371515,0.011256624928391799,0.02227631467303753,0.12388622111121816,0.04562510058771774,0.05961144561705256,0.15734129962425425
9599,9818,-94.7430854,29.32499962,4,40,1,12.09361809,POINT (-10546752.02291163 3417076.593979289),0.036323978612002705,0.03966514036317468,0.012002444538760277,0.023836225333133215,0.13099513748363031,0.047890446612045334,0.0625558984727409,0.16546433733162347
9600,9819,-94.74296781,29.32499608,4,40,1,6.566862037,POINT (-10546738.93285271 3417076.1419881983),0.03459039463690506,0.038025066205863024,0.011176818524027127,0.022109650025420365,0.12311886330938328,0.045380602597400954,0.05929399532527824,0.15646232658671633
9601,9820,-94.74333459,29.32341992,4,40,1,20.56801812,POINT (-10546779.762615543 3416874.8977053915),0.044058014347629716,0.04744140924871794,0.015248560584118408,0.0307889726891572,0.1629625578403573,0.05863475363075232,0.07676970968418129,0.20267279369035296
9602,9821,-94.7431497,29.32388617,4,40,1,5.41525329,POINT (-10546759.18075489 3416934.428232973),0.038561602442228796,0.04228603679752232,0.012548030226755642,0.025079702379603337,0.13811060875349618,0.05062576051594725,0.06630521795943078,0.17455649526714
9603,9822,-94.74067544,29.32437254,4,40,1,0.0,POINT (-10546483.7473916 3416996.5279603824),0.039593495653059516,0.043669512473269174,0.012767901353895716,0.02571190113287505,0.14560585611931043,0.05185587116020107,0.06825858741891067,0.18291683184259633
9604,9823,-94.74086554,29.32421506,4,40,1,0.0,POINT (-10546504.9092268 3416976.4208796844),0.04477253820180036,0.0492837265866282,0.014750998007165533,0.03043844484075959,0.17582576778653275,0.05886309658717537,0.07822205143413363,0.21644414530668543
9605,9824,-94.74105012,29.32459325,4,40,1,0.0,POINT (-10546525.45657841 3417024.708313496),0.039593495653059516,0.043669512473269174,0.012767901353895716,0.02571190113287505,0.14560585611931043,0.05185587116020107,0.06825858741891067,0.18291683184259633
9606,9825,-94.74162125,29.32416674,4,40,1,0.0,POINT (-10546589.034479186 3416970.2513777846),0.04477253820180036,0.0492837265866282,0.014750998007165533,0.03043844484075959,0.17582576778653275,0.05886309658717537,0.07822205143413363,0.21644414530668543
9607,9826,-94.7417862,29.32421826,4,40,1,0.0,POINT (-10546607.396629194 3416976.8294560728),0.0418097722669838,0.04603436213940568,0.01356673960326577,0.0275083774427786,0.15508005360408816,0.05480928957703157,0.07227640897311594,0.19397540439528482
9608,9827,-94.74249576,29.32369245,4,40,1,0.0,POINT (-10546686.38448708 3416909.694143516),0.0418097722669838,0.04603436213940568,0.01356673960326577,0.0275083774427786,0.15508005360408816,0.05480928957703157,0.07227640897311594,0.19397540439528482
9609,9828,-94.74360507,29.32311415,4,40,1,15.17066513,POINT (-10546809.872311413 3416835.857318189),0.05647236904062143,0.060970247645142785,0.02012902164400675,0.04248711800169167,0.23558386752544735,0.07546465714592121,0.10086691554054295,0.2821905084263632
9610,9829,-94.74461781,29.32542423,4,40,1,0.0,POINT (-10546922.610012518 3417130.80876458),0.025039266135368506,0.028022261458405844,0.007744723576725491,0.014930721135175113,0.08831099356526062,0.03259006751731153,0.04253459002216853,0.11385858127232906
9611,9830,-94.74476215,29.32553025,4,40,1,0.0,POINT (-10546938.67786782 3417144.345578335),0.023377095094825464,0.02622035200995253,0.00719678488713676,0.013812816659075524,0.08240042680971436,0.030405640057278527,0.039670991753978146,0.10646021062294586
9612,9831,-94.74488184,29.3258738,4,40,1,0.0,POINT (-10546952.001697673 3417188.2107227882),0.023377095094825464,0.02622035200995253,0.00719678488713676,0.013812816659075524,0.08240042680971436,0.030405640057278527,0.039670991753978146,0.10646021062294586
9613,9832,-94.7451586,29.32589544,4,40,1,0.0,POINT (-10546982.810479945 3417190.973765797),0.023377095094825464,0.02622035200995253,0.00719678488713676,0.013812816659075524,0.08240042680971436,0.030405640057278527,0.039670991753978146,0.10646021062294586
9614,9833,-94.74487777,29.32554259,4,40,1,0.0,POINT (-10546951.548627345 3417145.9211714184),0.023377095094825464,0.02622035200995253,0.00719678488713676,0.013812816659075524,0.08240042680971436,0.030405640057278527,0.039670991753978146,0.10646021062294586
9615,9834,-94.7449993,29.3255626,4,40,1,0.0,POINT (-10546965.07728506 3417148.4760841085),0.023377095094825464,0.02622035200995253,0.00719678488713676,0.013812816659075524,0.08240042680971436,0.030405640057278527,0.039670991753978146,0.10646021062294586
9616,9835,-94.74478574,29.32434915,4,40,1,51.01595529,POINT (-10546941.303894607 3416993.541518125),0.04072844844208833,0.04269319180270934,0.015383789855836582,0.030899201796759042,0.1570472565615001,0.05548568040593749,0.07227320805060877,0.19303559971773998
9617,9836,-94.74526875,29.32432601,4,40,1,37.778682,POINT (-10546995.072321855 3416990.5869966173),0.03624253444602296,0.03859593111382683,0.012976777637277413,0.025834863825711443,0.13582655177903005,0.04874900077278299,0.06343367431498603,0.1691801306569648
9618,9837,-94.74546191,29.32418722,4,40,1,10.80575839,POINT (-10547016.574794697 3416972.8662656494),0.0318924322886909,0.03488218015559232,0.010271220273485794,0.020253677743602434,0.10917948161249118,0.041836078365082296,0.054429365463329105,0.1402532434211824
9619,9838,-94.74486905,29.32344871,4,40,1,35.16225052,POINT (-10546950.577921387 3416878.573587889),0.03955497568272612,0.042015205671188445,0.014055927760447073,0.028194080467899247,0.1435223948809357,0.05305492156241054,0.06902470604951894,0.17950747761278008
9620,9839,-94.74498491,29.32337919,4,40,1,46.16404187,POINT (-10546963.475397589 3416869.6973357126),0.0435693282938998,0.045676947802552256,0.0161885871196323,0.0327055717566288,0.16178042999378317,0.05905258954670245,0.07688862886520087,0.20006774154003493
9621,9840,-94.74569444,29.32289145,4,40,1,80.67604793,POINT (-10547042.459915891 3416807.42329357),0.06563294008157948,0.06569909644973497,0.028249070132030575,0.059088567643542436,0.2527675940920581,0.09202794068627418,0.12090559858858752,0.30186008799817154
9622,9841,-94.74273788,29.32586174,4,40,1,44.53543157,POINT (-10546713.337162193 3417186.6708755996),0.042694737070061925,0.045091835764089,0.015989836984802417,0.0321813528680259,0.168668564653838,0.058001892169004976,0.0758220723539238,0.20615482520199147
9623,9842,-94.74642735,29.32240536,4,40,1,81.45984042,POINT (-10547124.047083888 3416745.3602176504),0.06607467253793291,0.06608207844761524,0.028530761325367086,0.0596974941590578,0.2546725094460846,0.09272027315146847,0.1218346381145281,0.3039252991460327
9624,9843,-94.74715096,29.32192369,4,40,1,79.94191338,POINT (-10547204.59898062 3416683.861770916),0.07064468392089454,0.0706721585301528,0.03074241331427494,0.06524157240033095,0.27910763297480307,0.09921530916361698,0.1313029681830511,0.3300546526203849
9625,9844,-94.74785668,29.32144278,4,40,1,80.4709615,POINT (-10547283.159371663 3416622.460648822),0.07185767132281085,0.07183065490672888,0.031413137304087235,0.0670112371795706,0.2867617761589381,0.10101353373128263,0.13402843103358075,0.3379941448819537
9626,9845,-94.74858974,29.32095209,4,40,1,57.70281505,POINT (-10547364.763237584 3416559.811144508),0.05913540795710647,0.06067932895605751,0.023543122885078357,0.049737268335469695,0.2308985972315284,0.0812862986657914,0.10739857322482349,0.2775671542506818
9627,9846,-94.7488884,29.32075392,4,40,1,39.61343423,POINT (-10547398.009916706 3416534.509609219),0.04441430166727322,0.04661281447971842,0.016053265822295357,0.032938334590417805,0.15911166286497347,0.059754572898592206,0.0780158005906022,0.19830783492200743
9628,9847,-94.74929806,29.32048773,4,40,1,39.78851002,POINT (-10547443.613059303 3416500.5236358116),0.0487183999814929,0.05106317555265212,0.017918054352619697,0.03751157944302646,0.18452773340169337,0.06576351539527148,0.08665929462932209,0.22616833690932192
9629,9848,-94.74959982,29.32027851,4,40,1,25.39652665,POINT (-10547477.204828845 3416473.8114047446),0.04296410471143329,0.04580727644189351,0.014902677838419814,0.030923664780234863,0.15835507864536652,0.05722650233872251,0.07531441236094372,0.1969085402237739
9630,9849,-94.74860358,29.3195088,4,40,1,38.21075863,POINT (-10547366.303899337 3416375.538903422),0.10241474557475992,0.10754239029143509,0.04369414362048327,0.09652760499810578,0.46885155478942175,0.1416339645932444,0.19368918591893702,0.5259725281869467
9631,9850,-94.74902881,29.31980888,4,40,1,32.37802471,POINT (-10547413.640286407 3416413.851442326),0.045669569317701914,0.04828926604716878,0.01629729329704914,0.03396639438822863,0.1706548249444588,0.06122257224883054,0.08061544818012123,0.2107032947476516
9632,9851,-94.74918201,29.31997879,4,40,1,23.45125115,POINT (-10547430.694432396 3416435.5446524043),0.04223795923496338,0.045137633527313946,0.014535484559729599,0.030123955533989336,0.1550587587925468,0.05615949459039882,0.07390186499601703,0.19319740689028264
9633,9852,-94.74944787,29.32011838,4,40,1,32.48874676,POINT (-10547460.289832218 3416453.366792291),0.04571375680253155,0.048329639394102404,0.016320414545351183,0.03401690543422976,0.17085586665810268,0.061288103886440015,0.08070252005539258,0.2109281036282522
9634,9853,-94.74961072,29.32000117,4,40,1,21.76972765,POINT (-10547478.418211296 3416438.4020151203),0.041619735601821535,0.04456630969560407,0.014225270840392282,0.0294488533145119,0.1522547076498002,0.055252954430972334,0.07270273629312096,0.19003558689166955
9635,9854,-94.74983703,29.31984111,4,40,1,19.47041244,POINT (-10547503.610925255 3416417.9663954717),0.03488980387824466,0.03746347313397213,0.01143865209662644,0.023001139725806464,0.11342568784770511,0.045929363646588395,0.059602910279610066,0.14663984077229242
9636,9855,-94.74995883,29.31976263,4,40,1,12.92979775,POINT (-10547517.169639235 3416407.946493217),0.03293029039754791,0.03563810297222194,0.010515416359103788,0.021046267585689726,0.10526540760015761,0.0430994310422953,0.0559343215065119,0.1371520511369122
9637,9856,-94.75062591,29.3192893,4,40,1,11.73076511,POINT (-10547591.428645153 3416347.5144403637),0.0351476408904318,0.038044663699052926,0.011307164604616055,0.022983152747985115,0.11733692092413271,0.046057385334035694,0.060153430129996965,0.1509175409271446
9638,9857,-94.75051866,29.31915428,4,40,1,15.13407071,POINT (-10547579.489629766 3416330.275914498),0.0362186582497795,0.039044216746061434,0.011812921472908975,0.024068414142420894,0.12192963228151693,0.04760373155692976,0.06217289850997165,0.15621320203701117
9639,9858,-94.7503557,29.31925657,4,40,1,31.37221316,POINT (-10547561.349005546 3416343.3356725182),0.04177551862530381,0.04416996531303114,0.014550713663708807,0.02997240523687568,0.14601554258367527,0.05571836867934299,0.07281849045024602,0.18373600644562216
9640,9859,-94.75072799,29.3192212,4,40,1,16.42350093,POINT (-10547602.792138774 3416338.819846996),0.036632590877914005,0.039429466365667985,0.012010324742262591,0.024492518610497397,0.12370974578880717,0.048202946307582484,0.06295625803740235,0.1582614028937901
